-2.334874406976777550e+01,-2.328324729080888389e+01,-2.227475403946483468e+01,-2.212475921527662237e+01
-2.427787593697495439e+01,-2.409084900474694990e+01,-2.261885385309663121e+01,-2.243831176064671951e+01
-2.361370387477672494e+01,-2.267454483987451397e+01,-2.242862843042042442e+01,-2.232137108722973906e+01
-2.357379483531600783e+01,-2.260860131039038023e+01,-2.243469062486731858e+01,-2.243105737148884060e+01
-2.367403807406852323e+01,-2.258569902642704363e+01,-2.219332200915626530e+01,-2.213117421890031267e+01
-2.362829950285726710e+01,-2.313271944908152378e+01,-2.206525192859506035e+01,-2.193354086116973889e+01
-2.324150475810418470e+01,-2.256122769879133827e+01,-2.203771989984698365e+01,-2.193928044918673947e+01
-2.353412094924100728e+01,-2.302732902862478781e+01,-2.256659467069235347e+01,-2.229419229122261115e+01
-2.357379483531600783e+01,-2.239529451324242615e+01,-2.130071748974506818e+01,-2.126580334940300787e+01
-2.371644320391361660e+01,-2.302311802319835365e+01,-2.264307202160446053e+01,-2.219633794499763368e+01
-2.362668742207890915e+01,-2.311347967443076357e+01,-2.161991442468089275e+01,-2.157815019092375763e+01
-2.343484752147732308e+01,-2.232002818513552711e+01,-2.209210303317851753e+01,-2.156206491591023422e+01
-2.328435349182638703e+01,-2.314535912855624744e+01,-2.276561800394119928e+01,-2.239026794776084017e+01
-2.360221449555385576e+01,-2.285457842107311421e+01,-2.247736697377429493e+01,-2.245860648620216438e+01
-2.391662194920339601e+01,-2.336117629955033337e+01,-2.198413651660971624e+01,-2.156610863084427976e+01
-2.377146561102254196e+01,-2.299750313703344773e+01,-2.219934552643538694e+01,-2.159400063600130792e+01
-2.391291002693916923e+01,-2.396375646452207064e+01,-2.182890758068725034e+01,-2.180649847042315059e+01
-2.380483272981297560e+01,-2.240279099553047715e+01,-2.229419229122261115e+01,-2.223915294167830936e+01
-1.959417307423409227e+01,-2.393134402161115304e+01,-2.210364475679831031e+01,-2.194309005381367683e+01
-2.395901525085354677e+01,-2.225353376390103577e+01,-2.171427912588668718e+01,-2.165146040330303023e+01
-2.369544765068846814e+01,-2.290903678383429565e+01,-2.242497479981134134e+01,-2.163769295860088704e+01
-2.260860131039038023e+01,-2.276025633277473048e+01,-2.222457908252649972e+01,-2.208043729787554454e+01
-2.329316275885288690e+01,-2.304676728038256428e+01,-2.237120830902582824e+01,-2.181615906390885584e+01
-2.352530094781500125e+01,-2.202192071105197968e+01,-2.172595382122040064e+01,-2.156206491591023422e+01
-2.240029791474560383e+01,-2.345392949251390036e+01,-2.274945289831812190e+01,-2.222897181760049889e+01
-2.349294217584034072e+01,-2.291371332891691281e+01,inf,inf
-2.331272610263278011e+01,-2.297421567691661437e+01,-2.229005614829758031e+01,-2.166136456506922769e+01
-2.371495691182010646e+01,-2.295940322064160455e+01,-2.231868362000423289e+01,-2.124430291999821563e+01
-2.272751808754935965e+01,-2.301038611724621319e+01,-2.203771989984698365e+01,-2.199143561102248157e+01
-2.325180702395482513e+01,-2.270324438408308865e+01,-2.203597574492610534e+01,-2.191027419502013629e+01
-2.431786753979995552e+01,-2.239779909614028952e+01,-2.168332402337217601e+01,inf
-2.341149745584196395e+01,-2.295041776628310970e+01,-2.262901048660790337e+01,-2.198961543254965179e+01
-2.349658558934238783e+01,-2.307662690788690441e+01,-2.251169236795613671e+01,-2.245623846736868856e+01
-2.379934226954251741e+01,-2.242497479981134134e+01,-2.215958172844408125e+01,-2.210691998161910021e+01
-2.353236267160207262e+01,-2.280929791706334342e+01,-2.256122769879133827e+01,-2.238774591130798086e+01
-2.365691499766085926e+01,-2.275126095236586110e+01,-2.227755233020134540e+01,-2.186013896328702444e+01
-2.344824003213358310e+01,-2.214389162584793880e+01,-2.211506507761861684e+01,-2.196194011417488667e+01
-2.300324778643914669e+01,-2.337956173575089025e+01,-2.289012653156284216e+01,-2.278330139490930861e+01
-2.353937876196041756e+01,-2.209375938163820763e+01,-2.146464314174959398e+01,inf
-2.338763416107638804e+01,-2.269376191154023914e+01,-2.173865263504358936e+01,-2.172129899649246099e+01
-2.330081266813815333e+01,-2.284633437079816076e+01,-2.195066939492313551e+01,inf
-2.328545856693935079e+01,-2.249466531426729432e+01,-2.215333286972857607e+01,-2.208043729787554454e+01
-2.346895722314368626e+01,-2.270513098091704407e+01,-2.183312403726709050e+01,-2.154436600278329905e+01
-2.348193799848672114e+01,-2.238268419489194372e+01,inf,inf
-2.316157375577411415e+01,-2.287894151221310324e+01,-2.159400063600130792e+01,inf
-2.341738221932565622e+01,-2.294589699831621843e+01,-2.199143561102248157e+01,-2.172711441588436898e+01
-2.344060740875123372e+01,-2.246685411504664032e+01,inf,inf
-2.363792204328455426e+01,-2.222897181760049889e+01,-2.160444048763664782e+01,inf
-2.345013983350152742e+01,inf,inf,inf
-2.335497797897828320e+01,-2.271451510333483981e+01,-2.192584057212171089e+01,inf
-2.341542417334003900e+01,-2.193928044918673947e+01,-2.134283821793856006e+01,-2.133952804401856440e+01
-2.330515996605731033e+01,-2.212957401786671596e+01,inf,inf
-2.295342118785188035e+01,inf,inf,inf
-2.324035400420233088e+01,-2.195255599175709094e+01,-2.172246457492406080e+01,-2.153609893590223834e+01
-2.342711982903446710e+01,-2.284798819625846633e+01,-2.237376900880894226e+01,-2.226065337108310160e+01
-2.353587638406926175e+01,-2.259408313144600911e+01,-2.183101785580203824e+01,-2.168211563570736544e+01
-2.338763416107638804e+01,-2.285949497077905335e+01,-2.209541320709851320e+01,-2.159662002497928768e+01
-2.348745402832626539e+01,-2.259199316698015636e+01,-2.161220502278823119e+01,inf
-2.352175278712535089e+01,-2.293832030179945036e+01,-2.184150814228605597e+01,inf
-2.345203631643744302e+01,-2.249695107554259366e+01,-2.151374064354268256e+01,-2.150665819047833338e+01
-2.321707902492379461e+01,-2.170010173787485286e+01,inf,inf
-2.326764095756651685e+01,-2.282121984615605470e+01,-2.247736697377429493e+01,-2.196006976710640402e+01
-2.340161807735254484e+01,-2.243348089080928887e+01,-2.148512933828776994e+01,-2.143923590464485684e+01
-2.312506440300079902e+01,-2.267841556128166403e+01,-2.140232347017624548e+01,inf
-2.308860940331830136e+01,-2.281612646916191522e+01,-2.246685411504664032e+01,-2.217658292742348181e+01
-2.350744304186934386e+01,-2.302732902862478781e+01,-2.181401968153240034e+01,-2.177032218623564575e+01
-2.321590207499308534e+01,inf,inf,inf
-2.308993266515761533e+01,-2.227054303403840052e+01,inf,inf
-2.308860940331830136e+01,-2.255799473499882879e+01,inf,inf
-2.308196879420895442e+01,-2.144677053727543381e+01,inf,inf
-2.352530094781500125e+01,-2.287733420443657550e+01,-2.187238423825213118e+01,-2.180325907606160740e+01
-2.364111069816016197e+01,-2.243710605679737213e+01,-2.144074701999631216e+01,inf
-2.333405755900715306e+01,-2.282121984615605470e+01,inf,inf
-2.342905691465936968e+01,-2.206694971815877793e+01,inf,inf
-2.351640870970080144e+01,-2.219029767236856188e+01,inf,inf
-2.371197820980155768e+01,-2.192777077032742383e+01,inf,inf
-2.319689526655104572e+01,-2.264307202160446053e+01,-2.231463990507018735e+01,-2.122605482314446590e+01
-2.332023987798209319e+01,-2.354808559454503936e+01,inf,inf
-2.276204650004715546e+01,-2.295192051559534008e+01,-2.269946132727748989e+01,-2.236735589976319716e+01
-2.347082114841650480e+01,-2.255907345958310373e+01,inf,inf
-2.373558210038366312e+01,-2.223189046506979238e+01,-2.204119982655924659e+01,-2.198596589565204340e+01
-2.391042834310497156e+01,-2.268227253231736995e+01,-2.133786916484977425e+01,inf
-2.325408320131838025e+01,-2.223189046506979238e+01,-2.184982800065837694e+01,inf
-2.335911412190331404e+01,-2.247503956408401393e+01,-2.179566268981824706e+01,-2.106465218718601307e+01
-2.312378329818578138e+01,-2.190831261146080422e+01,inf,inf
-2.315536598469043028e+01,-2.265892246668201082e+01,-2.157815019092375763e+01,inf
-2.336938606422263831e+01,-2.300896220070801235e+01,-2.205672292790339029e+01,-2.179892479403910599e+01
-2.335290398368714904e+01,-2.247620389256530871e+01,-2.208711877252886069e+01,-2.155393202241592832e+01
-2.345581937324304178e+01,-2.257724967479859046e+01,-2.184567604070471347e+01,-2.166259625686865675e+01
-2.322994196293424807e+01,-2.276204650004715546e+01,-2.246450403576384147e+01,-2.209706451723394949e+01
-2.303986492907010941e+01,-2.245148687902009854e+01,inf,inf
-2.347639380156419264e+01,-2.248892976894423157e+01,inf,inf
-2.302311802319835365e+01,-2.271638223398373313e+01,-2.127639598176114788e+01,inf
-2.317388382193832896e+01,-2.311993088892315029e+01,inf,inf
-2.325294570911925263e+01,-2.222750954639662879e+01,-2.130071748974506818e+01,inf
-2.336733943552093962e+01,-2.355327637513213546e+01,-2.256766488882214006e+01,-2.250604630112572124e+01
-2.296831492214919024e+01,-2.261271395244697757e+01,-2.176920689470998482e+01,-2.110756397412707130e+01
-2.316774623518856302e+01,inf,inf,inf
-2.332770201185574876e+01,-2.204985115683301444e+01,inf,inf
-2.333405755900715306e+01,-2.261681107506268518e+01,-2.204119982655924659e+01,-2.191808528054300709e+01
-2.473276453156387333e+01,-2.337956173575089025e+01,-2.277978768244211949e+01,-2.273854088481199653e+01
-2.504627570156591787e+01,-2.303291841654042216e+01,-2.285949497077905335e+01,-2.285949497077905335e+01
-2.458311482378185531e+01,-2.392768217596546876e+01,-2.300610875306098890e+01,-2.295791079950660674e+01
-2.411580955701344919e+01,-2.343099055044161716e+01,-2.319569622037202095e+01,-2.253398752927741100e+01
-2.484342399390690304e+01,-2.370299275544306283e+01,-2.262698674659093712e+01,-2.227194851799487196e+01
-2.313144735027782062e+01,-2.293983987686171488e+01,-2.280929791706334342e+01,-2.279551060538508622e+01
-2.395782670535471226e+01,-2.376438315795819278e+01,-2.277449570021193281e+01,-2.274764182833229142e+01
-2.374863720202071704e+01,-2.327769931652574087e+01,-2.315412015987817185e+01,-2.295641632410924871e+01
-2.410547897284710217e+01,-2.310698989895335842e+01,-2.278855073408605847e+01,-2.278505399610464721e+01
-2.474204438467816658e+01,-2.277449570021193281e+01,-2.257936818513855215e+01,-2.212636652305315010e+01
-2.444953586128466938e+01,-2.240527836478506529e+01,-2.229968275149306933e+01,-2.222311087918612316e+01
-2.326651758839774686e+01,-2.255583406522156054e+01,-2.243710605679737213e+01,-2.236348977269383909e+01
-2.421028095923695034e+01,-2.243710605679737213e+01,-2.226772659613026306e+01,-2.202721269328216636e+01
-2.331916965985230661e+01,-2.338360545068493579e+01,-2.293679859698867674e+01,-2.238900766183319746e+01
-2.359060223293944603e+01,-2.356870145832186836e+01,-2.277978768244211949e+01,-2.249352062654422468e+01
-2.352175278712535089e+01,-2.379934226954251741e+01,-2.267454483987451397e+01,-2.245623846736868856e+01
-2.482110263965642361e+01,-2.314786950240237928e+01,-2.244071915898282299e+01,-2.218878233896870000e+01
-2.356015903656235366e+01,-2.344252060079651301e+01,-2.276204650004715546e+01,-2.264307202160446053e+01
-2.444953586128466938e+01,-2.317020543489169526e+01,-2.272751808754935965e+01,-2.218422360782872360e+01
-2.403027430568569400e+01,-2.303291841654042216e+01,-2.254387290443751368e+01,-2.243469062486731858e+01
-2.377569301235830679e+01,-2.260032899452719590e+01,-2.226913572832645016e+01,-2.222750954639662879e+01
-2.351462148920710860e+01,-2.316651454338913396e+01,-2.260447303087390480e+01,-2.259825102986466661e+01
-2.378270230852125167e+01,-2.289488506162589232e+01,-2.256337767217656420e+01,-2.245386527253364051e+01
-2.421592115999751016e+01,-2.291371332891691281e+01,-2.234394990150001448e+01,-2.112183676827103085e+01
-2.392890416394450170e+01,-2.309257436038968692e+01,-2.225496142512549014e+01,-2.212636652305315010e+01
-2.320999811153406611e+01,-2.316157375577411415e+01,-2.291526771172321730e+01,-2.278680377280046443e+01
-2.352175278712535089e+01,-2.309125431620913815e+01,-2.300324778643914669e+01,-2.280758404740240053e+01
-2.372384429736271372e+01,-2.243831176064671951e+01,-2.104090750674346921e+01,inf
-2.306586363555571495e+01,-2.358893315312610284e+01,-2.281271756148004926e+01,-2.245505251836517857e+01
-2.327658631160535307e+01,-2.275666711891184235e+01,-2.243589901253212915e+01,-2.242008408791668828e+01
-2.377709849631477823e+01,-2.267841556128166403e+01,-2.209044415400972738e+01,-2.154024033776299518e+01
-2.292915791658343494e+01,-2.362829950285726710e+01,-2.228312736789231252e+01,-2.207708107818676879e+01
-2.324035400420233088e+01,-2.320644026169359364e+01,-2.267066026970296022e+01,-2.247852881038035378e+01
-2.426001803102929699e+01,-2.287894151221310324e+01,-2.192584057212171089e+01,-2.184567604070471347e+01
-2.456966067138932530e+01,-2.308595803153732007e+01,-2.277978768244211949e+01,-2.210035962205373039e+01
-2.410547897284710217e+01,-2.216888809574861696e+01,-2.153332919918396371e+01,-2.149522928279212408e+01
-2.362021505593852311e+01,-2.304951598110320532e+01,-2.170603149704221124e+01,inf
-2.431957333151729372e+01,-2.275306600050357275e+01,-2.241640154214298164e+01,-2.186013896328702444e+01
-2.364904160416784151e+01,-2.310177000329919395e+01,-2.174209032510734119e+01,-2.157548580626210821e+01
-2.331487820681562084e+01,-2.300324778643914669e+01,-2.279203624656507188e+01,-2.272751808754935965e+01
-2.354112572324601160e+01,-2.335704802003385794e+01,-2.248084876041850677e+01,-2.244071915898282299e+01
-2.383321077374196761e+01,-2.269185543834669261e+01,-2.224780427195207722e+01,-2.184775400536724277e+01
-2.346334617083755703e+01,-2.253949051219201039e+01,-2.232137108722973906e+01,-2.165889698172353661e+01
-2.382517816345543338e+01,-2.268611585032969202e+01,-2.241147197088348975e+01,-2.195819619251765076e+01
-2.373265952471653506e+01,-2.256980216550591933e+01,-2.171779473458625986e+01,inf
-2.331702605361846281e+01,-2.336323456785349606e+01,-2.299027931660767621e+01,-2.247270715458389745e+01
-2.353236267160207262e+01,-2.337142884225658435e+01,-2.276204650004715546e+01,-2.235571597190806159e+01
-2.365062085710774653e+01,-2.263907298870497797e+01,-2.246332708583313220e+01,-2.182679319597859902e+01
-2.373704044338969865e+01,-2.262495922741208432e+01,-2.186013896328702444e+01,-2.073689440635826031e+01
-2.356699834235734059e+01,-2.228867392506219147e+01,-2.207371445159859036e+01,-2.198046848540219855e+01
-2.366161177299424878e+01,-2.276204650004715546e+01,-2.235701547679660095e+01,-2.146316494382928397e+01
-2.319329414814277612e+01,-2.268611585032969202e+01,-2.225781112808626006e+01,-2.211018535612481273e+01
-2.403249689848797033e+01,-2.286276034528476586e+01,-2.192777077032742383e+01,-2.191418676215420192e+01
-2.246685411504664032e+01,-2.295940322064160455e+01,-2.219934552643538694e+01,-2.162247210832483546e+01
-2.372531848116659603e+01,-2.262698674659093712e+01,-2.125331323067027967e+01,inf
-2.359725301149842380e+01,-2.305362602842675557e+01,-2.227755233020134540e+01,-2.198961543254965179e+01
-2.332130904222876211e+01,-2.281100908558894957e+01,-2.237504709748478859e+01,-2.231328864639576182e+01
-2.318363236064879374e+01,-2.257618886747945908e+01,-2.238014445992157064e+01,-2.202368757263759846e+01
-2.343677088106755946e+01,-2.347082114841650480e+01,-2.252066544551474792e+01,-2.205672292790339029e+01
-2.320644026169359364e+01,-2.314912251604953752e+01,-2.179675114725753460e+01,-2.169054624205211468e+01
-2.339364933549108372e+01,-2.279377481571919972e+01,-2.237632368341052924e+01,-2.203597574492610534e+01
-2.341542417334003900e+01,-2.221869431904280745e+01,-2.217197257567755742e+01,-2.178471767571319972e+01
-2.331702605361846281e+01,-2.266676175131415505e+01,-2.230105103926680243e+01,-2.229143661409672106e+01
-2.342905691465936968e+01,-2.294740601343718467e+01,-2.233338304237736693e+01,-2.232672614718422821e+01
-2.331702605361846281e+01,-2.278154596008105415e+01,-2.237376900880894226e+01,-2.224348722370081077e+01
-2.356358407474890271e+01,-2.330840905438151367e+01,-2.224923948194924250e+01,-2.199143561102248157e+01
-2.410755296813823634e+01,-2.265695376948847795e+01,-2.197309503631809946e+01,-2.161478091060324402e+01
-2.330190112557744087e+01,-2.319088674980667264e+01,-2.223043212206375685e+01,-2.168694113789396027e+01
-2.333405755900715306e+01,-2.214704783796812393e+01,-2.176024307739858799e+01,inf
-2.288694255214097240e+01,-2.282797405894718423e+01,-2.240651991575484203e+01,-2.236992569079662019e+01
-2.380893243086313760e+01,-2.273487903916631225e+01,-2.193928044918673947e+01,-2.187441175743098398e+01
-2.354286987816688992e+01,-2.314535912855624744e+01,-2.165642377745420788e+01,inf
-2.294589699831621843e+01,-2.246802724990389777e+01,-2.211992296583362361e+01,-2.200049101134361962e+01
-2.386086595022796786e+01,-2.230650701157588145e+01,-2.206694971815877793e+01,-2.200049101134361962e+01
-2.359393271470664999e+01,-2.264705637912085479e+01,-2.237632368341052924e+01,-2.169174528823113945e+01
-2.380071748974506818e+01,-2.305772057584929513e+01,-2.151091320391156003e+01,inf
-2.335290398368714904e+01,-2.261885385309663121e+01,inf,inf
-2.409504915004200143e+01,-2.301464669644052208e+01,-2.225067279727919356e+01,-2.219483102427723153e+01
-2.293679859698867674e+01,-2.234131781244185078e+01,-2.224348722370081077e+01,-2.222897181760049889e+01
-2.370449550475529321e+01,-2.254714812925830358e+01,-2.190043064432428821e+01,-2.157281486714204277e+01
-2.308330016924366390e+01,-2.347268187929996586e+01,-2.258148256984719993e+01,-2.242984358018885516e+01
-2.359060223293944603e+01,-2.159400063600130792e+01,-2.109725301149842380e+01,inf
-2.330732710491005832e+01,-2.302872907550448289e+01,inf,inf
-2.398251695209420120e+01,-2.253398752927741100e+01,inf,inf
-2.370449550475529321e+01,-2.231328864639576182e+01,inf,inf
-2.341542417334003900e+01,-2.260653913274336091e+01,-2.233603441415834823e+01,-2.216424488323470143e+01
-2.268227253231736995e+01,-2.289804586794779340e+01,-2.230786673148404020e+01,-2.197862981230441903e+01
-2.365691499766085926e+01,-2.310829096106801472e+01,-2.261885385309663121e+01,-2.200049101134361962e+01
-2.373704044338969865e+01,-2.271264475626635715e+01,-2.196194011417488667e+01,-2.185602632123042710e+01
-2.312121654473324384e+01,-2.294438588296476311e+01,-2.238395183800705368e+01,-2.144225603511727840e+01
-2.316651454338913396e+01,-2.284135772554669686e+01,-2.170129028337368737e+01,-2.118670546002678634e+01
-2.309389280160180391e+01,-2.288853570900020884e+01,-2.199506683917233829e+01,-2.199325274317008549e+01
-2.351819299310115241e+01,-2.323342374957845990e+01,-2.247620389256530871e+01,-2.241640154214298164e+01
-2.271264475626635715e+01,-2.287249795499357674e+01,-2.235180809892586851e+01,-2.220533581034665360e+01
-2.303431127908521248e+01,inf,inf,inf
-2.331595266133651734e+01,-2.224923948194924250e+01,-2.206184836403743432e+01,-2.201660280880544462e+01
-2.337753421657203745e+01,-2.193737062247660674e+01,inf,inf
-2.292300642021429269e+01,-2.214072621193012225e+01,-2.173289885260724930e+01,-2.160703484061479429e+01
-2.329754073335229947e+01,inf,inf,inf
-2.280242614599296758e+01,-2.262495922741208432e+01,-2.221721813090954711e+01,-2.214862251004219829e+01
-2.375582277559909983e+01,-2.274219042170960492e+01,inf,inf
-2.251056550101039733e+01,-2.296831492214919024e+01,-2.262698674659093712e+01,-2.239779909614028952e+01
-2.292454756483751055e+01,-2.281442335319738746e+01,-2.210035962205373039e+01,inf
-2.313905768193711765e+01,-2.172943188998676689e+01,inf,inf
-2.350564098966352589e+01,-2.219483102427723153e+01,-2.118861193322033287e+01,inf
-2.306721489423014049e+01,-2.218878233896870000e+01,-2.168090590164933573e+01,inf
-2.271451510333483981e+01,-2.338562167448581164e+01,-2.203946125740511874e+01,inf
-2.327547216455555201e+01,-2.240527836478506529e+01,-2.175686247413363716e+01,-2.152497734104139226e+01
-2.369544765068846814e+01,-2.227194851799487196e+01,-2.187845547236503307e+01,inf
-2.330298849292396923e+01,-2.206694971815877793e+01,-2.147785713290380372e+01,inf
-2.322877888172526184e+01,-2.220384133494929557e+01,-2.116939486155460770e+01,inf
-2.359060223293944603e+01,-2.226207170728056894e+01,inf,inf
-2.190043064432428821e+01,-2.291836981727566069e+01,-2.251281806655854112e+01,inf
-2.330840905438151367e+01,-2.246332708583313220e+01,-2.192969754315741682e+01,-2.184982800065837694e+01
-2.313271944908152378e+01,-2.296979312006950025e+01,-2.098377979062432530e+01,inf
-2.350383594152581423e+01,-2.205157318130939714e+01,inf,inf
-2.343677088106755946e+01,-2.309915061432121419e+01,inf,inf
-2.327992190932801719e+01,-2.319689526655104572e+01,-2.210035962205373039e+01,-2.178910893025229356e+01
-2.466672373409402041e+01,-2.382517816345543338e+01,-2.307796484546194904e+01,-2.303709165500863065e+01
-2.436464494909895961e+01,-2.351283132193468361e+01,-2.306586363555571495e+01,-2.269185543834669261e+01
-2.431786753979995552e+01,-2.369393231728860627e+01,-2.341542417334003900e+01,-2.310046109873469788e+01
-2.449397874534007258e+01,-2.350744304186934386e+01,-2.272010689014001272e+01,-2.263907298870497797e+01
-2.413213672491084338e+01,-2.279724362443580432e+01,-2.231463990507018735e+01,-2.217811537115672493e+01
-2.454778111577743971e+01,-2.275846320899018593e+01,-2.269756484434157429e+01,-2.255583406522156054e+01
-2.400892960596107173e+01,-2.278505399610464721e+01,-2.226065337108310160e+01,-2.223915294167830936e+01
-2.433480604566662819e+01,-2.307662690788690441e+01,-2.236992569079662019e+01,-2.231328864639576182e+01
-2.439368568732011511e+01,-2.245386527253364051e+01,-2.232672614718422821e+01,-2.231193570390946590e+01
-2.392890416394450170e+01,-2.276383372054084830e+01,-2.261681107506268518e+01,-2.258359284496199137e+01
-2.338562167448581164e+01,-2.308728452676005816e+01,-2.221129322559371033e+01,-2.218574531263949723e+01
-2.407388403138871524e+01,-2.311606476185379222e+01,-2.242619404329124677e+01,-2.212957401786671596e+01
-2.448083584666598256e+01,-2.222016850284668976e+01,-2.217504831769130647e+01,-2.172479198461434180e+01
-2.323226439420427525e+01,-2.299172793083826249e+01,-2.243105737148884060e+01,-2.210200343191316108e+01
-2.368019829601121273e+01,-2.164020915023634117e+01,inf,inf
-2.372236810922945338e+01,-2.263304668532585850e+01,-2.225067279727919356e+01,-2.210035962205373039e+01
-2.386346340650211673e+01,-2.291059787138541637e+01,-2.266871276029333870e+01,-2.253177850266643389e+01
-2.334874406976777550e+01,-2.302452350715482510e+01,-2.273304347456214813e+01,-2.257406413841633253e+01
-2.383853302069727320e+01,-2.295791079950660674e+01,-2.208043729787554454e+01,-2.195631937925038102e+01
-2.372384429736271372e+01,-2.268419589190760632e+01,-2.240279099553047715e+01,-2.209375938163820763e+01
-2.375151714059193608e+01,-2.349476541086955805e+01,-2.275486805270939072e+01,-2.250943746329359030e+01
-2.359725301149842380e+01,-2.323342374957845990e+01,-2.270135450335394722e+01,-2.234131781244185078e+01
-2.368937358614862987e+01,-2.281271756148004926e+01,-2.245623846736868856e+01,-2.232538985630199591e+01
-2.414221791344534296e+01,-2.329535395274445975e+01,-2.256766488882214006e+01,-2.250943746329359030e+01
-2.397200409336654658e+01,-2.279897388170200401e+01,-2.211668678995112458e+01,-2.178030858861944807e+01
-2.407495214382582560e+01,-2.254168391941224669e+01,-2.159923310976591537e+01,-2.139919003018100341e+01
-2.352707068937188595e+01,-2.314284293692079331e+01,-2.281612646916191522e+01,-2.267454483987451397e+01
-2.391042834310497156e+01,-2.278855073408605847e+01,-2.215176501934095299e+01,-2.115377248836210455e+01
-2.330948992675028109e+01,-2.314786950240237928e+01,-2.274764182833229142e+01,-2.265300563348424134e+01
-2.341933674047410818e+01,-2.270324438408308865e+01,-2.177588152354694984e+01,-2.166873384361842270e+01
-2.372384429736271372e+01,-2.200229306354943759e+01,-2.192969754315741682e+01,-2.174665704563491886e+01
-2.423266806586926592e+01,-2.245860648620216438e+01,-2.160183992063345215e+01,-2.127639598176114788e+01
-2.401006353421532680e+01,-2.224780427195207722e+01,-2.215646179467434251e+01,-2.211992296583362361e+01
-2.332982466395854360e+01,-2.320167825316174515e+01,-2.173058877470438333e+01,-2.169652827484183888e+01
-2.363312143323182823e+01,-2.260447303087390480e+01,-2.218422360782872360e+01,-2.216113833975695968e+01
-2.378827734621221524e+01,-2.292300642021429269e+01,-2.261476444636098648e+01,-2.221573993298923710e+01
-2.363151650137305637e+01,-2.335082601902461974e+01,-2.208378317480619657e+01,-2.188849935717117745e+01
-2.379934226954251741e+01,-2.275126095236586110e+01,-2.194877951419399409e+01,-2.184567604070471347e+01
-2.341738221932565622e+01,-2.301606318223146630e+01,-2.266088760062075735e+01,-2.238521800282082452e+01
-2.332557520176380450e+01,-2.329644789359746682e+01,inf,inf
-2.453107715238615327e+01,-2.251730922582597216e+01,-2.204639889254205087e+01,-2.158478268683770906e+01
-2.403692848098634016e+01,-2.350021681749224456e+01,-2.231868362000423289e+01,-2.216269272256326417e+01
-2.359725301149842380e+01,-2.310438308808582164e+01,-2.216734256352357235e+01,-2.175006952472935851e+01
-2.378270230852125167e+01,-2.224492814787349459e+01,-2.184775400536724277e+01,-2.159531112041479162e+01
-2.352883755095750473e+01,-2.266284918418008587e+01,-2.167483692997941347e+01,-2.157681881588904815e+01
-2.322177410772025752e+01,-2.313905768193711765e+01,-2.230650701157588145e+01,-2.221129322559371033e+01
-2.397200409336654658e+01,-2.203422878364051130e+01,-2.123704044338969865e+01,inf
-2.407815019092375763e+01,-2.166750909875673514e+01,inf,inf
-2.359393271470664999e+01,-2.247270715458389745e+01,-2.183522614093391567e+01,-2.165021600637052401e+01
-2.364587619025002851e+01,-2.236864155557329070e+01,-2.225210422293775991e+01,-2.224204438467816658e+01
-2.385695807724577477e+01,-2.226065337108310160e+01,-2.167726859102890202e+01,-2.153748115913762717e+01
