1.739436472997884175e+00
2.031911322756283056e+00
inf
1.278165223342939472e+00
1.096118776240324832e+00
4.007403720485551268e+00
8.407074327051504703e-01
1.800866307947531775e+00
2.165585895049983556e+00
1.342127633408450427e+00
9.911443227569455283e-01
nan
1.459641293781645421e+00
2.078076557606638008e+00
1.583191626675061414e+00
1.109484034160134414e+00
9.925825403867954977e-01
1.004102984580258262e+00
1.742697526729821700e+00
1.233171037822248017e+00
8.429471093868657894e-01
9.017660903454696175e-01
2.514504318138352623e+00
1.487979702474535593e+00
1.192134089634180549e+00
1.566497117034680642e+00
1.435195122374092414e+00
6.701264458444147198e-01
1.661345304609454843e+00
3.327923234324793977e+00
inf
1.661867115666647132e+00
inf
1.027961058982514109e+00
1.219583931120020059e+00
inf
2.204662369645781439e+00
1.630371770071257664e+00
1.199442474334226016e+00
1.364115175026799687e+00
2.522022144260326115e+00
2.208997585144822473e+00
2.065846718657052161e+00
2.240862492044847443e+00
4.272242683909415639e+00
1.630013712076681331e+00
3.037390739492768166e+00
1.341101289880365366e+00
1.025111670379299067e+00
1.149612250424999704e+00
2.047759960231053888e+00
2.717158750075376883e+00
2.449931324037730729e+00
1.408085520600186769e+00
5.547268536449443399e-01
1.628641637792411556e+00
7.932253951535749303e-01
1.000000000000000444e+00
inf
8.251493896384228810e-01
1.393839243081441026e+00
inf
7.252339398389084923e-01
inf
inf
1.063538263625757541e+00
2.008905928809114894e+00
1.125667517208581714e+00
1.399678926974747828e+00
3.302315484499407372e+00
1.966223506485300865e+00
2.141518549000236415e+00
2.860803299009698542e+00
1.830432737512588837e+00
1.769521635454941455e+00
3.727385366938446243e+00
1.216716552843402965e+00
2.501029997111096304e+00
1.270159497993876618e+00
1.298664655192803830e+00
1.642572015308138234e+00
8.940450561345293368e-01
1.038840227317261666e+00
1.049883596607689595e+00
1.964185062921010028e+00
8.394275110246730565e-01
inf
8.311142603817731622e-01
1.187626862255214855e+00
1.181925948832041939e+00
1.619817644614353735e+00
1.394342988330036004e+00
8.701645778324902381e-01
2.407179566129145964e+00
2.344656040261372532e+00
8.321982330510173664e-01
3.607654210151609586e+00
2.278788161974835802e+00
1.338002540201322033e+00
1.236021800229874401e+00
1.716951126442321840e+00
3.404334277661571484e-01
3.042190045777735996e+00
1.143445891730786590e+00
2.041960156211979793e+00
inf
3.528502013828772821e+00
1.963246227159043400e+00
2.074118202689797297e+00
3.639046860474418388e+00
inf
7.858984335081455885e-01
1.382723102970377038e+00
1.077481873545079072e+00
2.390733853735169223e+00
9.227708810450948596e-01
1.460635438812414089e+00
1.492502798097496530e+00
1.235552251734914009e+00
1.139893307780059484e+00
inf
1.227550965281495321e+00
9.672247208133674112e-01
1.814975013094618284e+00
1.444003624989666168e+00
2.023357022397981098e+00
7.511090803149520490e-01
1.232122128887443324e+00
2.346673851929339083e+00
inf
2.737831856118613238e+00
1.449224582614220713e+00
1.847844937155770806e+00
1.869338017179138278e+00
1.655304637611691110e+00
5.063797903626274799e-01
3.905606988105038813e+00
2.919943807658381463e+00
1.527556147376831763e+00
1.235206721868896462e+00
2.307810883491351106e+00
2.712745788159156124e+00
2.688599656299193619e+00
2.608207563323827749e+00
8.689610920025319096e-01
2.770671159345426293e+00
inf
inf
1.126030266629570509e+00
3.964790833138539305e+00
1.524927230283792845e+00
inf
1.551999964681072042e+00
1.564763175583609112e+00
2.146347470735191276e+00
2.901701206608898520e+00
1.178034411672667092e+00
inf
1.490492950024213226e+00
1.424621457893751941e+00
inf
2.333919738219702555e+00
8.805768809927657648e-01
1.194104800331220684e+00
9.715912192150338855e-01
1.417299702114246607e+00
4.129696950455250537e+00
4.195460820152434600e+00
1.276421974826676742e+00
inf
4.898884546951106422e+00
1.264500022835471915e+00
9.273852318536803807e-01
9.416710215443097054e-01
9.559014452284704255e-01
1.676406049830747147e+00
1.806761661151042642e+00
inf
1.880851244964017566e+00
inf
1.253176295585707534e+00
1.956823867983337184e+00
inf
9.719735226951244922e-01
8.146828343955910823e-01
3.170968414529168999e+00
7.690073653128117748e-01
inf
2.456137778264351645e+00
1.715321196187538089e+00
9.560463173773889878e-01
2.085581426589105725e+00
7.074721813036095597e-01
2.165253710597679238e+00
1.034912866599500214e+00
1.120534180169545646e+00
9.934354407281085209e-01
1.361568655995829102e+00
6.347024181767393358e-01
6.332404678981620183e-01
1.366003269174983492e+00
1.045196683058486231e+00
inf
7.627429288846550026e-01
1.419540659264499682e+00
8.082319587775838032e-01
1.329707406535475256e+00
6.698609791320599971e-01
